UF,Tipo Crime,Ano,Mês,Ocorrências
Bahia,Roubo a instituição financeira,2015,fevereiro,17
Bahia,Roubo de carga,2015,fevereiro,27
Bahia,Roubo de veículo,2015,fevereiro,1235
Bahia,Roubo seguido de morte (latrocínio),2015,fevereiro,20
Bahia,Tentativa de homicídio,2015,fevereiro,204
Bahia,Estupro,2015,março,199
Bahia,Furto de veículo,2015,março,469
Bahia,Homicídio doloso,2015,março,539
Bahia,Lesão corporal seguida de morte,2015,março,12
Bahia,Roubo a instituição financeira,2015,março,16
Bahia,Roubo de carga,2015,março,35
Bahia,Roubo de veículo,2015,março,1418
Bahia,Roubo seguido de morte (latrocínio),2015,março,23
Bahia,Tentativa de homicídio,2015,março,283
Bahia,Estupro,2015,abril,212
Bahia,Furto de veículo,2015,abril,467
Bahia,Homicídio doloso,2015,abril,490
Bahia,Lesão corporal seguida de morte,2015,abril,10
Bahia,Roubo de carga,2015,abril,36
Bahia,Roubo de veículo,2015,abril,1353
Bahia,Roubo seguido de morte (latrocínio),2015,abril,14
Bahia,Tentativa de homicídio,2015,abril,256
Bahia,Estupro,2015,maio,203
Bahia,Furto de veículo,2015,maio,511
Bahia,Homicídio doloso,2015,maio,446
Bahia,Lesão corporal seguida de morte,2015,maio,8
Bahia,Roubo a instituição financeira,2015,maio,12
Bahia,Roubo de carga,2015,maio,53
Bahia,Roubo de veículo,2015,maio,1366
Bahia,Roubo seguido de morte (latrocínio),2015,maio,14
Bahia,Tentativa de homicídio,2015,maio,249
Bahia,Estupro,2015,junho,152
Bahia,Furto de veículo,2015,junho,489
Bahia,Homicídio doloso,2015,junho,373
Bahia,Lesão corporal seguida de morte,2015,junho,12
Bahia,Roubo a instituição financeira,2015,junho,11
Bahia,Roubo de carga,2015,junho,51
Bahia,Roubo de veículo,2015,junho,1190
Bahia,Roubo seguido de morte (latrocínio),2015,junho,18
Bahia,Tentativa de homicídio,2015,junho,234
Bahia,Estupro,2015,julho,205
Bahia,Furto de veículo,2015,julho,478
Bahia,Homicídio doloso,2015,julho,459
Bahia,Lesão corporal seguida de morte,2015,julho,9
Bahia,Roubo a instituição financeira,2015,julho,10
Bahia,Roubo de carga,2015,julho,28
Bahia,Roubo de veículo,2015,julho,1247
Bahia,Roubo seguido de morte (latrocínio),2015,julho,15
Bahia,Tentativa de homicídio,2015,julho,235
Bahia,Estupro,2015,agosto,208
Bahia,Furto de veículo,2015,agosto,411
Bahia,Homicídio doloso,2015,agosto,421
Bahia,Lesão corporal seguida de morte,2015,agosto,7
Bahia,Roubo a instituição financeira,2015,agosto,10
Bahia,Roubo de carga,2015,agosto,33
Bahia,Roubo de veículo,2015,agosto,1086
Bahia,Roubo seguido de morte (latrocínio),2015,agosto,16
Bahia,Tentativa de homicídio,2015,agosto,226
Bahia,Estupro,2015,setembro,232
Bahia,Furto de veículo,2015,setembro,438
Bahia,Homicídio doloso,2015,setembro,383
Bahia,Lesão corporal seguida de morte,2015,setembro,7
Bahia,Roubo a instituição financeira,2015,setembro,11
Bahia,Roubo de carga,2015,setembro,35
Bahia,Roubo de veículo,2015,setembro,1027
Bahia,Roubo seguido de morte (latrocínio),2015,setembro,15
Bahia,Tentativa de homicídio,2015,setembro,217
Bahia,Estupro,2015,outubro,224
Bahia,Furto de veículo,2015,outubro,424
Bahia,Homicídio doloso,2015,outubro,470
Bahia,Lesão corporal seguida de morte,2015,outubro,16
Bahia,Roubo a instituição financeira,2015,outubro,7
Bahia,Roubo de carga,2015,outubro,29
Bahia,Roubo de veículo,2015,outubro,1072
Bahia,Roubo seguido de morte (latrocínio),2015,outubro,17
Bahia,Tentativa de homicídio,2015,outubro,245
Bahia,Estupro,2015,novembro,205
Bahia,Furto de veículo,2015,novembro,436
Bahia,Homicídio doloso,2015,novembro,468
Bahia,Lesão corporal seguida de morte,2015,novembro,15
Bahia,Roubo a instituição financeira,2015,novembro,9
Bahia,Roubo de carga,2015,novembro,40
Bahia,Roubo de veículo,2015,novembro,1079
Bahia,Roubo seguido de morte (latrocínio),2015,novembro,18
Bahia,Tentativa de homicídio,2015,novembro,233
Bahia,Estupro,2015,dezembro,170
Bahia,Furto de veículo,2015,dezembro,457
Bahia,Homicídio doloso,2015,dezembro,495
Bahia,Lesão corporal seguida de morte,2015,dezembro,14
Bahia,Roubo a instituição financeira,2015,dezembro,9
Bahia,Roubo de carga,2015,dezembro,29
Bahia,Roubo de veículo,2015,dezembro,1085
Bahia,Roubo seguido de morte (latrocínio),2015,dezembro,17
Bahia,Tentativa de homicídio,2015,dezembro,209
Bahia,Estupro,2016,janeiro,254
Bahia,Furto de veículo,2016,janeiro,535
Bahia,Homicídio doloso,2016,janeiro,520
Bahia,Lesão corporal seguida de morte,2016,janeiro,14
Bahia,Roubo a instituição financeira,2016,janeiro,2
Bahia,Roubo de carga,2016,janeiro,23
Bahia,Roubo de veículo,2016,janeiro,1230
Bahia,Roubo seguido de morte (latrocínio),2016,janeiro,12
Bahia,Tentativa de homicídio,2016,janeiro,249
Bahia,Estupro,2016,fevereiro,215
Bahia,Furto de veículo,2016,fevereiro,512
Bahia,Homicídio doloso,2016,fevereiro,515
Bahia,Lesão corporal seguida de morte,2016,fevereiro,13
Bahia,Roubo a instituição financeira,2016,fevereiro,3
Bahia,Roubo de carga,2016,fevereiro,19
Bahia,Roubo de veículo,2016,fevereiro,1379
Bahia,Roubo seguido de morte (latrocínio),2016,fevereiro,15
Bahia,Tentativa de homicídio,2016,fevereiro,252
Bahia,Estupro,2016,março,242
Bahia,Furto de veículo,2016,março,490
Bahia,Homicídio doloso,2016,março,515
Bahia,Lesão corporal seguida de morte,2016,março,9
Bahia,Roubo a instituição financeira,2016,março,6
Bahia,Roubo de carga,2016,março,45
Bahia,Roubo de veículo,2016,março,1278
Bahia,Roubo seguido de morte (latrocínio),2016,março,22
Bahia,Tentativa de homicídio,2016,março,259
Bahia,Estupro,2016,abril,203
Bahia,Furto de veículo,2016,abril,513
Bahia,Homicídio doloso,2016,abril,551
Bahia,Lesão corporal seguida de morte,2016,abril,10
Bahia,Roubo a instituição financeira,2016,abril,1
Bahia,Roubo de carga,2016,abril,35
Bahia,Roubo de veículo,2016,abril,1279
Bahia,Roubo seguido de morte (latrocínio),2016,abril,23
Bahia,Tentativa de homicídio,2016,abril,236
Bahia,Estupro,2016,maio,254
Bahia,Furto de veículo,2016,maio,525
Bahia,Homicídio doloso,2016,maio,538
Bahia,Lesão corporal seguida de morte,2016,maio,10
Bahia,Roubo a instituição financeira,2016,maio,8
Bahia,Roubo de carga,2016,maio,32
Bahia,Roubo de veículo,2016,maio,1314
Bahia,Roubo seguido de morte (latrocínio),2016,maio,23
Bahia,Tentativa de homicídio,2016,maio,212
Bahia,Estupro,2016,junho,229
Bahia,Furto de veículo,2016,junho,585
Bahia,Homicídio doloso,2016,junho,454
Bahia,Lesão corporal seguida de morte,2016,junho,7
Bahia,Roubo a instituição financeira,2016,junho,2
Bahia,Roubo de carga,2016,junho,37
Bahia,Roubo de veículo,2016,junho,1184
Bahia,Roubo seguido de morte (latrocínio),2016,junho,16
Bahia,Tentativa de homicídio,2016,junho,224
Bahia,Estupro,2016,julho,231
Bahia,Furto de veículo,2016,julho,545
Bahia,Homicídio doloso,2016,julho,478
Bahia,Lesão corporal seguida de morte,2016,julho,10
Bahia,Roubo a instituição financeira,2016,julho,1
Bahia,Roubo de carga,2016,julho,27
Bahia,Roubo de veículo,2016,julho,1308
Bahia,Roubo seguido de morte (latrocínio),2016,julho,22
Bahia,Tentativa de homicídio,2016,julho,197
Bahia,Estupro,2016,agosto,234
Bahia,Furto de veículo,2016,agosto,473
Bahia,Homicídio doloso,2016,agosto,496
Bahia,Lesão corporal seguida de morte,2016,agosto,6
Bahia,Roubo a instituição financeira,2016,agosto,5
Bahia,Roubo de carga,2016,agosto,29
Bahia,Roubo de veículo,2016,agosto,1275
Bahia,Roubo seguido de morte (latrocínio),2016,agosto,16
Bahia,Tentativa de homicídio,2016,agosto,216
Bahia,Estupro,2016,setembro,201
Bahia,Furto de veículo,2016,setembro,483
Bahia,Homicídio doloso,2016,setembro,475
Bahia,Lesão corporal seguida de morte,2016,setembro,11
Bahia,Roubo a instituição financeira,2016,setembro,0
Bahia,Roubo de carga,2016,setembro,26
Bahia,Roubo de veículo,2016,setembro,1215
Bahia,Roubo seguido de morte (latrocínio),2016,setembro,16
Bahia,Tentativa de homicídio,2016,setembro,261
Bahia,Estupro,2016,outubro,214
Bahia,Furto de veículo,2016,outubro,469
Bahia,Homicídio doloso,2016,outubro,533
Bahia,Lesão corporal seguida de morte,2016,outubro,14
Bahia,Roubo a instituição financeira,2016,outubro,3
Bahia,Roubo de carga,2016,outubro,25
Bahia,Roubo de veículo,2016,outubro,1165
Bahia,Roubo seguido de morte (latrocínio),2016,outubro,17
Bahia,Tentativa de homicídio,2016,outubro,211
Bahia,Estupro,2016,novembro,206
Bahia,Furto de veículo,2016,novembro,443
Bahia,Homicídio doloso,2016,novembro,505
Bahia,Lesão corporal seguida de morte,2016,novembro,4
Bahia,Roubo a instituição financeira,2016,novembro,3
Bahia,Roubo de carga,2016,novembro,40
Bahia,Roubo de veículo,2016,novembro,1115
Bahia,Roubo seguido de morte (latrocínio),2016,novembro,15
Bahia,Tentativa de homicídio,2016,novembro,202
Bahia,Estupro,2016,dezembro,188
Bahia,Furto de veículo,2016,dezembro,430
Bahia,Homicídio doloso,2016,dezembro,545
Bahia,Lesão corporal seguida de morte,2016,dezembro,7
Bahia,Roubo a instituição financeira,2016,dezembro,4
Bahia,Roubo de carga,2016,dezembro,59
Bahia,Roubo de veículo,2016,dezembro,1154
Bahia,Roubo seguido de morte (latrocínio),2016,dezembro,12
Bahia,Tentativa de homicídio,2016,dezembro,240
Bahia,Estupro,2017,janeiro,257
Bahia,Furto de veículo,2017,janeiro,544
Bahia,Homicídio doloso,2017,janeiro,597
Bahia,Lesão corporal seguida de morte,2017,janeiro,5
Bahia,Roubo a instituição financeira,2017,janeiro,3
Bahia,Roubo de carga,2017,janeiro,46
Bahia,Roubo de veículo,2017,janeiro,1211
Bahia,Roubo seguido de morte (latrocínio),2017,janeiro,15
Bahia,Tentativa de homicídio,2017,janeiro,266
Bahia,Estupro,2017,fevereiro,225
Bahia,Furto de veículo,2017,fevereiro,428
Bahia,Homicídio doloso,2017,fevereiro,503
Bahia,Lesão corporal seguida de morte,2017,fevereiro,4
Bahia,Roubo a instituição financeira,2017,fevereiro,3
Bahia,Roubo de carga,2017,fevereiro,52
Bahia,Roubo de veículo,2017,fevereiro,1132
Bahia,Roubo seguido de morte (latrocínio),2017,fevereiro,12
Bahia,Tentativa de homicídio,2017,fevereiro,212
Bahia,Estupro,2017,março,287
Bahia,Furto de veículo,2017,março,443
Bahia,Homicídio doloso,2017,março,562
Bahia,Lesão corporal seguida de morte,2017,março,2
Bahia,Roubo a instituição financeira,2017,março,3
Bahia,Roubo de carga,2017,março,38
Bahia,Roubo de veículo,2017,março,1275
Bahia,Roubo seguido de morte (latrocínio),2017,março,22
Bahia,Tentativa de homicídio,2017,março,239
Bahia,Estupro,2017,abril,225
Bahia,Furto de veículo,2017,abril,414
Bahia,Homicídio doloso,2017,abril,499
Bahia,Lesão corporal seguida de morte,2017,abril,6
Bahia,Roubo a instituição financeira,2017,abril,1
Bahia,Roubo de carga,2017,abril,31
Bahia,Roubo de veículo,2017,abril,1071
Bahia,Roubo seguido de morte (latrocínio),2017,abril,12
Bahia,Tentativa de homicídio,2017,abril,229
Bahia,Estupro,2017,maio,279
Bahia,Furto de veículo,2017,maio,434
Bahia,Homicídio doloso,2017,maio,481
Bahia,Lesão corporal seguida de morte,2017,maio,3
Bahia,Roubo a instituição financeira,2017,maio,2
Bahia,Roubo de carga,2017,maio,24
Bahia,Roubo de veículo,2017,maio,1227
Bahia,Roubo seguido de morte (latrocínio),2017,maio,17
Bahia,Tentativa de homicídio,2017,maio,203
Bahia,Estupro,2017,junho,242
Bahia,Furto de veículo,2017,junho,531
Bahia,Homicídio doloso,2017,junho,431
Bahia,Lesão corporal seguida de morte,2017,junho,6
Bahia,Roubo a instituição financeira,2017,junho,4
Bahia,Roubo de carga,2017,junho,37
Bahia,Roubo de veículo,2017,junho,1028
Bahia,Roubo seguido de morte (latrocínio),2017,junho,16
Bahia,Tentativa de homicídio,2017,junho,236
Bahia,Estupro,2017,julho,269
Bahia,Furto de veículo,2017,julho,521
Bahia,Homicídio doloso,2017,julho,437
Bahia,Lesão corporal seguida de morte,2017,julho,9
Bahia,Roubo a instituição financeira,2017,julho,1
Bahia,Roubo de carga,2017,julho,25
Bahia,Roubo de veículo,2017,julho,1147
Bahia,Roubo seguido de morte (latrocínio),2017,julho,14
Bahia,Tentativa de homicídio,2017,julho,210
Bahia,Estupro,2017,agosto,320
Bahia,Furto de veículo,2017,agosto,464
Bahia,Homicídio doloso,2017,agosto,444
Bahia,Lesão corporal seguida de morte,2017,agosto,7
Bahia,Roubo a instituição financeira,2017,agosto,0
Bahia,Roubo de carga,2017,agosto,41
Bahia,Roubo de veículo,2017,agosto,1100
Bahia,Roubo seguido de morte (latrocínio),2017,agosto,9
Bahia,Tentativa de homicídio,2017,agosto,258
Bahia,Estupro,2017,setembro,257
Bahia,Furto de veículo,2017,setembro,438
Bahia,Homicídio doloso,2017,setembro,438
Bahia,Lesão corporal seguida de morte,2017,setembro,4
Bahia,Roubo a instituição financeira,2017,setembro,4
Bahia,Roubo de carga,2017,setembro,26
Bahia,Roubo de veículo,2017,setembro,1159
Bahia,Roubo seguido de morte (latrocínio),2017,setembro,21
Bahia,Tentativa de homicídio,2017,setembro,250
Bahia,Estupro,2017,outubro,275
Bahia,Furto de veículo,2017,outubro,444
Bahia,Homicídio doloso,2017,outubro,478
Bahia,Lesão corporal seguida de morte,2017,outubro,9
Bahia,Roubo a instituição financeira,2017,outubro,1
Bahia,Roubo de carga,2017,outubro,34
Bahia,Roubo de veículo,2017,outubro,1125
Bahia,Roubo seguido de morte (latrocínio),2017,outubro,10
Bahia,Tentativa de homicídio,2017,outubro,261
Bahia,Estupro,2017,novembro,268
Bahia,Furto de veículo,2017,novembro,419
Bahia,Homicídio doloso,2017,novembro,479
Bahia,Lesão corporal seguida de morte,2017,novembro,7
Bahia,Roubo a instituição financeira,2017,novembro,3
Bahia,Roubo de carga,2017,novembro,36
Bahia,Roubo de veículo,2017,novembro,1049
Bahia,Roubo seguido de morte (latrocínio),2017,novembro,11
Bahia,Tentativa de homicídio,2017,novembro,205
Bahia,Estupro,2017,dezembro,239
Bahia,Furto de veículo,2017,dezembro,430
Bahia,Homicídio doloso,2017,dezembro,495
Bahia,Lesão corporal seguida de morte,2017,dezembro,6
Bahia,Roubo a instituição financeira,2017,dezembro,9
Bahia,Roubo de carga,2017,dezembro,27
Bahia,Roubo de veículo,2017,dezembro,982
Bahia,Roubo seguido de morte (latrocínio),2017,dezembro,13
Bahia,Tentativa de homicídio,2017,dezembro,217
Bahia,Estupro,2018,janeiro,285
Bahia,Furto de veículo,2018,janeiro,467
Bahia,Homicídio doloso,2018,janeiro,506
Bahia,Lesão corporal seguida de morte,2018,janeiro,6
Bahia,Roubo a instituição financeira,2018,janeiro,2
Bahia,Roubo de carga,2018,janeiro,33
Bahia,Roubo de veículo,2018,janeiro,1190
Bahia,Roubo seguido de morte (latrocínio),2018,janeiro,10
Bahia,Tentativa de homicídio,2018,janeiro,265
Bahia,Estupro,2018,fevereiro,244
Bahia,Furto de veículo,2018,fevereiro,403
Bahia,Homicídio doloso,2018,fevereiro,474
Bahia,Lesão corporal seguida de morte,2018,fevereiro,4
Bahia,Roubo a instituição financeira,2018,fevereiro,1
Bahia,Roubo de carga,2018,fevereiro,16
Bahia,Roubo de veículo,2018,fevereiro,1033
Bahia,Roubo seguido de morte (latrocínio),2018,fevereiro,6
Bahia,Tentativa de homicídio,2018,fevereiro,239
Bahia,Estupro,2018,março,271
Bahia,Furto de veículo,2018,março,415
Bahia,Homicídio doloso,2018,março,476
Bahia,Lesão corporal seguida de morte,2018,março,5
Bahia,Roubo a instituição financeira,2018,março,2
Bahia,Roubo de carga,2018,março,20
Bahia,Roubo de veículo,2018,março,1197
Bahia,Roubo seguido de morte (latrocínio),2018,março,14
Bahia,Tentativa de homicídio,2018,março,226
Bahia,Estupro,2018,abril,259
Bahia,Furto de veículo,2018,abril,448
Bahia,Homicídio doloso,2018,abril,423
Bahia,Lesão corporal seguida de morte,2018,abril,7
Bahia,Roubo a instituição financeira,2018,abril,0
Bahia,Roubo de carga,2018,abril,20
Bahia,Roubo de veículo,2018,abril,1201
Bahia,Roubo seguido de morte (latrocínio),2018,abril,13
Bahia,Tentativa de homicídio,2018,abril,225
Bahia,Estupro,2018,maio,299
Bahia,Furto de veículo,2018,maio,407
Bahia,Homicídio doloso,2018,maio,473
Bahia,Lesão corporal seguida de morte,2018,maio,6
Bahia,Roubo a instituição financeira,2018,maio,2
Bahia,Roubo de carga,2018,maio,21
Bahia,Roubo de veículo,2018,maio,1193
Bahia,Roubo seguido de morte (latrocínio),2018,maio,12
Bahia,Tentativa de homicídio,2018,maio,223
Bahia,Estupro,2018,junho,236
Bahia,Furto de veículo,2018,junho,488
Bahia,Homicídio doloso,2018,junho,495
Bahia,Lesão corporal seguida de morte,2018,junho,4
Bahia,Roubo a instituição financeira,2018,junho,2
Bahia,Roubo de carga,2018,junho,43
Bahia,Roubo de veículo,2018,junho,1210
Bahia,Roubo seguido de morte (latrocínio),2018,junho,16
Bahia,Tentativa de homicídio,2018,junho,224
Bahia,Estupro,2018,julho,235
Bahia,Furto de veículo,2018,julho,466
Bahia,Homicídio doloso,2018,julho,425
Bahia,Lesão corporal seguida de morte,2018,julho,5
Bahia,Roubo a instituição financeira,2018,julho,2
Bahia,Roubo de carga,2018,julho,25
Bahia,Roubo de veículo,2018,julho,1168
Bahia,Roubo seguido de morte (latrocínio),2018,julho,9
Bahia,Tentativa de homicídio,2018,julho,195
Bahia,Estupro,2018,agosto,273
Bahia,Furto de veículo,2018,agosto,416
Bahia,Homicídio doloso,2018,agosto,363
Bahia,Lesão corporal seguida de morte,2018,agosto,2
Bahia,Roubo a instituição financeira,2018,agosto,1
Bahia,Roubo de carga,2018,agosto,25
Bahia,Roubo de veículo,2018,agosto,1046
Bahia,Roubo seguido de morte (latrocínio),2018,agosto,15
Bahia,Tentativa de homicídio,2018,agosto,183
Bahia,Estupro,2018,setembro,230
Bahia,Furto de veículo,2018,setembro,393
Bahia,Homicídio doloso,2018,setembro,374
Bahia,Lesão corporal seguida de morte,2018,setembro,7
Bahia,Roubo a instituição financeira,2018,setembro,2
Bahia,Roubo de carga,2018,setembro,31
Bahia,Roubo de veículo,2018,setembro,986
Bahia,Roubo seguido de morte (latrocínio),2018,setembro,6
Bahia,Tentativa de homicídio,2018,setembro,187
Bahia,Estupro,2018,outubro,205
Bahia,Furto de veículo,2018,outubro,411
Bahia,Homicídio doloso,2018,outubro,422
Bahia,Lesão corporal seguida de morte,2018,outubro,10
Bahia,Roubo a instituição financeira,2018,outubro,1
Bahia,Roubo de carga,2018,outubro,15
Bahia,Roubo de veículo,2018,outubro,1088
Bahia,Roubo seguido de morte (latrocínio),2018,outubro,10
Bahia,Tentativa de homicídio,2018,outubro,184
Bahia,Estupro,2018,novembro,188
Bahia,Furto de veículo,2018,novembro,452
Bahia,Homicídio doloso,2018,novembro,387
Bahia,Lesão corporal seguida de morte,2018,novembro,3
Bahia,Roubo a instituição financeira,2018,novembro,3
Bahia,Roubo de carga,2018,novembro,27
Bahia,Roubo de veículo,2018,novembro,978
Bahia,Roubo seguido de morte (latrocínio),2018,novembro,10
Bahia,Tentativa de homicídio,2018,novembro,196
Bahia,Estupro,2018,dezembro,140
Bahia,Furto de veículo,2018,dezembro,451
Bahia,Homicídio doloso,2018,dezembro,380
Bahia,Lesão corporal seguida de morte,2018,dezembro,9
Bahia,Roubo a instituição financeira,2018,dezembro,1
Bahia,Roubo de carga,2018,dezembro,23
Bahia,Roubo de veículo,2018,dezembro,859
Bahia,Roubo seguido de morte (latrocínio),2018,dezembro,13
Bahia,Tentativa de homicídio,2018,dezembro,182
Bahia,Estupro,2019,janeiro,76
Bahia,Furto de veículo,2019,janeiro,521
Bahia,Homicídio doloso,2019,janeiro,420
Bahia,Lesão corporal seguida de morte,2019,janeiro,4
Bahia,Roubo a instituição financeira,2019,janeiro,0
Bahia,Roubo de carga,2019,janeiro,21
Bahia,Roubo de veículo,2019,janeiro,1096
